Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-3.1,2.7,4,16289,270,311,14,4.5,1.2,11426|12505|14457|17118|17886|17909|18606|19242|20292|20306|22003|66713|545156|677884,Macf1|Cd44|Gas7|Marcks|Myh9|Myo10|Enpp2|Ptn|Ccl11|Ccl7|Tpm1|Actr2|Kalrn|Pakap,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0061298,retina vasculature development in camera-type eye,19_GO:0032502 developmental process,-3.1,9.5,5.6,16289,22,311,4,1.3,0.64,12168|12826|13078|15251,Bmpr2|Col4a1|Cyp1b1|Hif1a,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,19_GO:0048518 positive regulation of biological process,-3.1,6.9,5.1,16289,38,311,5,1.6,0.71,11820|12266|15251|17886|213053,App|C3|Hif1a|Myh9|Slc39a14,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0090022,regulation of neutrophil chemotaxis,19_GO:0040011 locomotion,-3.1,6.9,5.1,16289,38,311,5,1.6,0.71,13143|16803|21828|24047|227541,Dapk2|Lbp|Thbs4|Ccl19|Camk1d,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0002246,wound healing involved in inflammatory response,19_GO:0050896 response to stimulus,-3.1,16,6.5,16289,10,311,3,0.96,0.55,12505|15251|21857,Cd44|Hif1a|Timp1,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,19_GO:0048518 positive regulation of biological process,-3.1,16,6.5,16289,10,311,3,0.96,0.55,16000|16010|16011,Igf1|Igfbp4|Igfbp5,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0002503,peptide antigen assembly with MHC class II protein complex,19_GO:0002376 immune system process,-3.1,16,6.5,16289,10,311,3,0.96,0.55,12010|14960|14961,B2m|H2-Aa|H2-Ab1,-2.2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-8984722,Interleukin-35 Signalling,,-3.1,16,6.5,16289,10,311,3,0.96,0.55,12330|16195|16452,Canx|Il6st|Jak2,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0002399,MHC class II protein complex assembly,19_GO:0009987 cellular process,-3.1,16,6.5,16289,10,311,3,0.96,0.55,12010|14960|14961,B2m|H2-Aa|H2-Ab1,-2.2,Trophocytes_UP
KEGG Pathway,24,mmu04610,Complement and coagulation cascades - Mus musculus (house mouse),,-3.1,4.6,4.5,16289,79,311,7,2.3,0.84,12266|12759|14962|20720|21788|50908|232345,C3|Clu|Cfb|Serpine2|Tfpi|C1s1|A2m,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0007411,axon guidance,19_GO:0032502 developmental process,-3.1,3,4,16289,213,311,12,3.9,1.1,11658|11787|11820|12661|14451|15530|16777|20315|22253|226519|269116|545156,Alcam|Apbb2|App|Chl1|Gas1|Hspg2|Lamb1|Cxcl12|Unc5c|Lamc1|Nfasc|Kalrn,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-3.1,2,3.6,16289,656,311,25,8,1.5,11308|11820|12168|12266|12443|12505|12654|12977|13649|13805|14600|16000|16195|16452|17311|18606|19246|20304|20312|21828|22166|24047|57810|108116|192656,Abi1|App|Bmpr2|C3|Ccnd1|Cd44|Chi3l1|Csf1|Egfr|Eng|Ghr|Igf1|Il6st|Jak2|Kitl|Enpp2|Ptpn1|Ccl5|Cx3cl1|Thbs4|Txn1|Ccl19|Cdon|Slco3a1|Ripk2,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0097485,neuron projection guidance,19_GO:0032502 developmental process,-3.1,2.9,4,16289,214,311,12,3.9,1.1,11658|11787|11820|12661|14451|15530|16777|20315|22253|226519|269116|545156,Alcam|Apbb2|App|Chl1|Gas1|Hspg2|Lamb1|Cxcl12|Unc5c|Lamc1|Nfasc|Kalrn,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0002523,leukocyte migration involved in inflammatory response,19_GO:0002376 immune system process,-3.1,9.1,5.4,16289,23,311,4,1.3,0.64,16803|19242|20296|20312,Lbp|Ptn|Ccl2|Cx3cl1,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0061138,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-3.1,3.1,4,16289,185,311,11,3.5,1,12505|12826|12977|13805|16000|20292|20315|20733|21923|72780|94109,Cd44|Col4a1|Csf1|Eng|Igf1|Ccl11|Cxcl12|Spint2|Tnc|Rspo3|Csmd1,-2.2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-373076,Class A/1 (Rhodopsin-like receptors),,-3.1,2.8,3.9,16289,245,311,13,4.2,1.1,11820|12266|13610|14825|17329|20292|20304|20310|20311|20312|20315|24047|66102,App|C3|S1pr3|Cxcl1|Cxcl9|Ccl11|Ccl5|Cxcl2|Cxcl5|Cx3cl1|Cxcl12|Ccl19|Cxcl16,-2.2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-1236975,Antigen processing-Cross presentation,,-3,4.5,4.4,16289,81,311,7,2.3,0.84,12010|14972|15018|15040|16913|21355|110557,B2m|H2-K1|H2-Q7|H2-T23|Psmb8|Tap2|H2-Q6,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0032642,regulation of chemokine production,19_GO:0032501 multicellular organismal process,-3,4,4.3,16289,105,311,8,2.6,0.9,11820|16196|16803|16956|20304|20311|77125|192656,App|Il7|Lbp|Lpl|Ccl5|Cxcl5|Il33|Ripk2,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0019725,cellular homeostasis,19_GO:0042592 homeostatic process,-3,2,3.6,16289,624,311,24,7.7,1.5,11820|12010|12870|14319|15251|16000|16438|16948|17750|18023|20296|20304|20312|20512|20541|20656|22166|22329|54403|68428|71145|109676|117167|213053,App|B2m|Cp|Fth1|Hif1a|Igf1|Itpr1|Lox|Mt2|Nfe2l1|Ccl2|Ccl5|Cx3cl1|Slc1a3|Slc8a1|Sod2|Txn1|Vcam1|Slc4a4|Steap3|Scara5|Ank2|Steap4|Slc39a14,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0045123,cellular extravasation,19_GO:0002376 immune system process,-3,6.5,4.9,16289,40,311,5,1.6,0.71,17123|20296|20304|22329|109700,Madcam1|Ccl2|Ccl5|Vcam1|Itga1,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-3,2.3,3.7,16289,410,311,18,5.8,1.3,11820|12505|12759|13032|13143|14451|15251|16000|16196|16452|19246|20312|20315|20656|21929|22038|68428|83925,App|Cd44|Clu|Ctsc|Dapk2|Gas1|Hif1a|Igf1|Il7|Jak2|Ptpn1|Cx3cl1|Cxcl12|Sod2|Tnfaip3|Plscr1|Steap3|Trps1,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-3,2.5,3.8,16289,310,311,15,4.8,1.2,13805|13855|14314|15251|16948|19246|50766|64074|66695|69121|73230|100952|226101|240725|330119,Eng|Epn2|Fstl1|Hif1a|Lox|Ptpn1|Crim1|Smoc2|Aspn|Chrdl2|Bmper|Emilin1|Myof|Sulf1|Adamts3,-2.2,Trophocytes_UP
GO Biological Processes,19,GO:0071492,cellular response to UV-A,19_GO:0050896 response to stimulus,-3,14,6.1,16289,11,311,3,0.96,0.55,17380|17392|21857,Mme|Mmp3|Timp1,-2.1,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-982772,Growth hormone receptor signaling,,-3,14,6.1,16289,11,311,3,0.96,0.55,14600|16452|19246,Ghr|Jak2|Ptpn1,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0032502 developmental process,-3,3.3,4,16289,160,311,10,3.2,1,11820|12394|12977|17311|18795|19698|24047|24108|53314|77125,App|Runx1|Csf1|Kitl|Plcb1|Relb|Ccl19|Ubd|Batf|Il33,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0010759,positive regulation of macrophage chemotaxis,19_GO:0040011 locomotion,-3,8.7,5.3,16289,24,311,4,1.3,0.64,12977|20296|20304|20312,Csf1|Ccl2|Ccl5|Cx3cl1,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0060512,prostate gland morphogenesis,19_GO:0022414 reproductive process,-3,8.7,5.3,16289,24,311,4,1.3,0.64,12505|13123|16000|21923,Cd44|Cyp7b1|Igf1|Tnc,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0010560,positive regulation of glycoprotein biosynthetic process,19_GO:0048518 positive regulation of biological process,-3,8.7,5.3,16289,24,311,4,1.3,0.64,16000|18795|24047|77125,Igf1|Plcb1|Ccl19|Il33,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0060740,prostate gland epithelium morphogenesis,19_GO:0022414 reproductive process,-3,8.7,5.3,16289,24,311,4,1.3,0.64,12505|13123|16000|21923,Cd44|Cyp7b1|Igf1|Tnc,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0042102,positive regulation of T cell proliferation,19_GO:0002376 immune system process,-3,3.9,4.2,16289,107,311,8,2.6,0.9,16000|16195|16452|17311|20304|22329|24047|192656,Igf1|Il6st|Jak2|Kitl|Ccl5|Vcam1|Ccl19|Ripk2,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,19_GO:0065007 biological regulation,-3,2.7,3.8,16289,249,311,13,4.2,1.1,11820|12505|13014|20708|20715|20720|20723|20733|21788|21857|209378|213053|232345,App|Cd44|Cstb|Serpinb6b|Serpina3g|Serpine2|Serpinb9|Spint2|Tfpi|Timp1|Itih5|Slc39a14|A2m,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0014013,regulation of gliogenesis,19_GO:0032502 developmental process,-3,3.5,4.1,16289,133,311,9,2.9,0.95,13649|16000|16195|18606|19242|20720|22352|23966|77125,Egfr|Igf1|Il6st|Enpp2|Ptn|Serpine2|Vim|Tenm4|Il33,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-2.9,3.8,4.2,16289,109,311,8,2.6,0.9,11797|16452|18035|20296|20312|20846|21353|55932,Birc2|Jak2|Nfkbia|Ccl2|Cx3cl1|Stat1|Tank|Gbp3,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.9,2.5,3.7,16289,317,311,15,4.8,1.2,12010|12394|14960|14961|16000|16195|16196|16452|16852|17311|20296|20304|22329|24047|192656,B2m|Runx1|H2-Aa|H2-Ab1|Igf1|Il6st|Il7|Jak2|Lgals1|Kitl|Ccl2|Ccl5|Vcam1|Ccl19|Ripk2,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-2.9,2.2,3.6,16289,454,311,19,6.1,1.4,11308|11658|11787|11820|12552|12661|13175|14451|15530|16777|19091|19242|20315|20512|22253|226519|269116|270120|545156,Abi1|Alcam|Apbb2|App|Cdh11|Chl1|Dclk1|Gas1|Hspg2|Lamb1|Prkg1|Ptn|Cxcl12|Slc1a3|Unc5c|Lamc1|Nfasc|Fat3|Kalrn,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0030162,regulation of proteolysis,19_GO:0008152 metabolic process,-2.9,2,3.5,16289,636,311,24,7.7,1.5,11820|12505|12759|13014|13032|14451|16452|16913|17886|18023|20708|20715|20720|20723|20733|20846|21353|21788|21857|68545|77125|192656|209378|232345,App|Cd44|Clu|Cstb|Ctsc|Gas1|Jak2|Psmb8|Myh9|Nfe2l1|Serpinb6b|Serpina3g|Serpine2|Serpinb9|Spint2|Stat1|Tank|Tfpi|Timp1|Ecscr|Il33|Ripk2|Itih5|A2m,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0001889,liver development,19_GO:0032502 developmental process,-2.9,3.8,4.1,16289,110,311,8,2.6,0.9,12394|12443|13649|15439|16004|16438|17158|20656,Runx1|Ccnd1|Egfr|Hp|Igf2r|Itpr1|Man2a1|Sod2,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0002708,positive regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-2.9,3.4,4,16289,137,311,9,2.9,0.95,12010|12266|14964|14972|15018|15040|16177|21355|110557,B2m|C3|H2-D1|H2-K1|H2-Q7|H2-T23|Il1r1|Tap2|H2-Q6,-2.1,Trophocytes_UP
KEGG Pathway,24,mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),,-2.9,4.3,4.2,16289,86,311,7,2.3,0.84,14960|14961|15980|16452|18035|18037|20846,H2-Aa|H2-Ab1|Ifngr2|Jak2|Nfkbia|Nfkbie|Stat1,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-2.9,3,3.9,16289,194,311,11,3.5,1,12505|12826|12977|13805|16000|20292|20315|20733|21923|72780|94109,Cd44|Col4a1|Csf1|Eng|Igf1|Ccl11|Cxcl12|Spint2|Tnc|Rspo3|Csmd1,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0010559,regulation of glycoprotein biosynthetic process,19_GO:0008152 metabolic process,-2.9,6.1,4.7,16289,43,311,5,1.6,0.71,16000|16431|18795|24047|77125,Igf1|Itm2a|Plcb1|Ccl19|Il33,-2.1,Trophocytes_UP
GO Biological Processes,19,GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,19_GO:0048519 negative regulation of biological process,-2.9,13,5.8,16289,12,311,3,0.96,0.55,13855|19246|100952,Epn2|Ptpn1|Emilin1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0002579,positive regulation of antigen processing and presentation,19_GO:0002376 immune system process,-2.9,13,5.8,16289,12,311,3,0.96,0.55,14961|21355|24047,H2-Ab1|Tap2|Ccl19,-2,Trophocytes_UP
GO Biological Processes,19,GO:0044406,adhesion of symbiont to host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,13,5.8,16289,12,311,3,0.96,0.55,14469|55932|100702,Gbp2|Gbp3|Gbp6,-2,Trophocytes_UP
GO Biological Processes,19,GO:0043903,regulation of biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.9,4.9,4.4,16289,64,311,6,1.9,0.78,14825|16852|17069|20311|68713|80876,Cxcl1|Lgals1|Ly6e|Cxcl5|Ifitm1|Ifitm2,-2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation,,-2.9,3.7,4.1,16289,112,311,8,2.6,0.9,11820|12759|16000|21857|54216|74840|109711|232345,App|Clu|Igf1|Timp1|Pcdh7|Manf|Actn1|A2m,-2,Trophocytes_UP
GO Biological Processes,19,GO:1903975,regulation of glial cell migration,19_GO:0040011 locomotion,-2.9,8.1,5,16289,26,311,4,1.3,0.64,12977|20312|22352|216616,Csf1|Cx3cl1|Vim|Efemp1,-2,Trophocytes_UP
GO Biological Processes,19,GO:1903020,positive regulation of glycoprotein metabolic process,19_GO:0048518 positive regulation of biological process,-2.9,8.1,5,16289,26,311,4,1.3,0.64,16000|18795|24047|77125,Igf1|Plcb1|Ccl19|Il33,-2,Trophocytes_UP
GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-2.9,3.1,3.9,16289,167,311,10,3.2,1,12977|16000|16195|16196|16452|17311|20304|22329|24047|192656,Csf1|Igf1|Il6st|Il7|Jak2|Kitl|Ccl5|Vcam1|Ccl19|Ripk2,-2,Trophocytes_UP
GO Biological Processes,19,GO:2000177,regulation of neural precursor cell proliferation,19_GO:0050789 regulation of biological process,-2.8,3.7,4,16289,113,311,8,2.6,0.9,13003|15251|16000|19242|20312|20502|20733|57810,Vcan|Hif1a|Igf1|Ptn|Cx3cl1|Slc16a2|Spint2|Cdon,-2,Trophocytes_UP
GO Biological Processes,19,GO:0061008,hepaticobiliary system development,19_GO:0032502 developmental process,-2.8,3.7,4,16289,113,311,8,2.6,0.9,12394|12443|13649|15439|16004|16438|17158|20656,Runx1|Ccnd1|Egfr|Hp|Igf2r|Itpr1|Man2a1|Sod2,-2,Trophocytes_UP
GO Biological Processes,19,GO:0001890,placenta development,19_GO:0032502 developmental process,-2.8,3.1,3.8,16289,168,311,10,3.2,1,11797|12168|13649|15251|18783|19242|20541|20733|22329|72780,Birc2|Bmpr2|Egfr|Hif1a|Pla2g4a|Ptn|Slc8a1|Spint2|Vcam1|Rspo3,-2,Trophocytes_UP
GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-2.8,2,3.5,16289,571,311,22,7.1,1.5,12168|13003|13511|13805|15251|15530|16948|17069|19378|20541|20656|22003|22290|22329|23794|23966|54598|79221|100952|109676|268396|102636514,Bmpr2|Vcan|Dsg2|Eng|Hif1a|Hspg2|Lox|Ly6e|Aldh1a2|Slc8a1|Sod2|Tpm1|Uty|Vcam1|Adamts5|Tenm4|Calcrl|Hdac9|Emilin1|Ank2|Sh3pxd2b|Hand2os1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0071322,cellular response to carbohydrate stimulus,19_GO:0050896 response to stimulus,-2.8,4.8,4.3,16289,65,311,6,1.9,0.78,15251|16000|18795|22329|54598|213053,Hif1a|Igf1|Plcb1|Vcam1|Calcrl|Slc39a14,-2,Trophocytes_UP
GO Biological Processes,19,GO:0051017,actin filament bundle assembly,19_GO:0009987 cellular process,-2.8,4.8,4.3,16289,65,311,6,1.9,0.78,14457|17118|17886|102866|109624|109711,Gas7|Marcks|Myh9|Pls3|Cald1|Actn1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0032732,positive regulation of interleukin-1 production,19_GO:0048518 positive regulation of biological process,-2.8,4.8,4.3,16289,65,311,6,1.9,0.78,11820|16452|16956|24047|192656|229898,App|Jak2|Lpl|Ccl19|Ripk2|Gbp5,-2,Trophocytes_UP
GO Biological Processes,19,GO:0061180,mammary gland epithelium development,19_GO:0032502 developmental process,-2.8,4.8,4.3,16289,65,311,6,1.9,0.78,12443|12977|15251|16452|20292|94109,Ccnd1|Csf1|Hif1a|Jak2|Ccl11|Csmd1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0050896 response to stimulus,-2.8,2.6,3.7,16289,260,311,13,4.2,1.1,12654|13649|13805|16000|16011|16452|16948|17392|20304|20312|20315|20720|24047,Chi3l1|Egfr|Eng|Igf1|Igfbp5|Jak2|Lox|Mmp3|Ccl5|Cx3cl1|Cxcl12|Serpine2|Ccl19,-2,Trophocytes_UP
KEGG Pathway,24,mmu05164,Influenza A - Mus musculus (house mouse),,-2.8,3.3,3.9,16289,141,311,9,2.9,0.95,14960|14961|15980|16452|18035|20296|20304|20846|77125,H2-Aa|H2-Ab1|Ifngr2|Jak2|Nfkbia|Ccl2|Ccl5|Stat1|Il33,-2,Trophocytes_UP
GO Biological Processes,19,GO:0042063,gliogenesis,19_GO:0032502 developmental process,-2.8,2.5,3.6,16289,293,311,14,4.5,1.2,11820|12759|12977|13003|13649|14758|16000|16777|18023|20296|20312|22352|23966|77125,App|Clu|Csf1|Vcan|Egfr|Gpm6b|Igf1|Lamb1|Nfe2l1|Ccl2|Cx3cl1|Vim|Tenm4|Il33,-2,Trophocytes_UP
GO Biological Processes,19,GO:2000401,regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.8,4.8,4.3,16289,66,311,6,1.9,0.78,11820|17123|20304|20306|20315|57266,App|Madcam1|Ccl5|Ccl7|Cxcl12|Cxcl14,-2,Trophocytes_UP
GO Biological Processes,19,GO:0072678,T cell migration,19_GO:0002376 immune system process,-2.8,7.8,4.9,16289,27,311,4,1.3,0.64,20296|20304|20315|66102,Ccl2|Ccl5|Cxcl12|Cxcl16,-2,Trophocytes_UP
GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-2.8,7.8,4.9,16289,27,311,4,1.3,0.64,15951|22038|68713|80876,Ifi204|Plscr1|Ifitm1|Ifitm2,-2,Trophocytes_UP
GO Biological Processes,19,GO:0097421,liver regeneration,19_GO:0032502 developmental process,-2.8,12,5.6,16289,13,311,3,0.96,0.55,12443|13649|16438,Ccnd1|Egfr|Itpr1,-2,Trophocytes_UP
GO Biological Processes,19,GO:2000347,positive regulation of hepatocyte proliferation,19_GO:0032502 developmental process,-2.8,12,5.6,16289,13,311,3,0.96,0.55,16438|19242|21929,Itpr1|Ptn|Tnfaip3,-2,Trophocytes_UP
GO Biological Processes,19,GO:0070671,response to interleukin-12,19_GO:0050896 response to stimulus,-2.8,12,5.6,16289,13,311,3,0.96,0.55,16452|18795|192656,Jak2|Plcb1|Ripk2,-2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-3000157,Laminin interactions,,-2.8,12,5.6,16289,13,311,3,0.96,0.55,12826|12827|16775,Col4a1|Col4a2|Lama4,-2,Trophocytes_UP
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2.8,2.3,3.5,16289,363,311,16,5.1,1.3,12010|12394|12505|14960|14961|16000|16195|16196|16452|16852|17311|20296|20304|22329|24047|192656,B2m|Runx1|Cd44|H2-Aa|H2-Ab1|Igf1|Il6st|Il7|Jak2|Lgals1|Kitl|Ccl2|Ccl5|Vcam1|Ccl19|Ripk2,-2,Trophocytes_UP
GO Biological Processes,19,GO:0048661,positive regulation of smooth muscle cell proliferation,19_GO:0048518 positive regulation of biological process,-2.8,3.6,3.9,16289,116,311,8,2.6,0.9,13649|15251|16000|16011|16452|20304|20312|54598,Egfr|Hif1a|Igf1|Igfbp5|Jak2|Ccl5|Cx3cl1|Calcrl,-2,Trophocytes_UP
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2.8,2.6,3.6,16289,264,311,13,4.2,1.1,12010|12266|14825|14964|14972|15018|15040|16177|20296|20311|20723|21355|110557,B2m|C3|Cxcl1|H2-D1|H2-K1|H2-Q7|H2-T23|Il1r1|Ccl2|Cxcl5|Serpinb9|Tap2|H2-Q6,-2,Trophocytes_UP
GO Biological Processes,19,GO:0097746,blood vessel diameter maintenance,19_GO:0032501 multicellular organismal process,-2.8,3,3.8,16289,172,311,10,3.2,1,11475|12168|13649|15251|19091|20312|20541|20656|74840|109700,Acta2|Bmpr2|Egfr|Hif1a|Prkg1|Cx3cl1|Slc8a1|Sod2|Manf|Itga1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0035296,regulation of tube diameter,19_GO:0065007 biological regulation,-2.8,3,3.8,16289,172,311,10,3.2,1,11475|12168|13649|15251|19091|20312|20541|20656|74840|109700,Acta2|Bmpr2|Egfr|Hif1a|Prkg1|Cx3cl1|Slc8a1|Sod2|Manf|Itga1,-2,Trophocytes_UP
GO Biological Processes,19,GO:1905521,regulation of macrophage migration,19_GO:0040011 locomotion,-2.8,5.7,4.4,16289,46,311,5,1.6,0.71,12977|20296|20304|20312|100952,Csf1|Ccl2|Ccl5|Cx3cl1|Emilin1,-2,Trophocytes_UP
GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-2.8,2.9,3.7,16289,202,311,11,3.5,1,11426|12168|12266|12977|13690|14600|16000|16196|18795|20315|268396,Macf1|Bmpr2|C3|Csf1|Eif4g2|Ghr|Igf1|Il7|Plcb1|Cxcl12|Sh3pxd2b,-2,Trophocytes_UP
Reactome Gene Sets,6,R-MMU-76005,Response to elevated platelet cytosolic Ca2+,,-2.7,3.6,3.9,16289,117,311,8,2.6,0.9,11820|12759|16000|21857|54216|74840|109711|232345,App|Clu|Igf1|Timp1|Pcdh7|Manf|Actn1|A2m,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0035150,regulation of tube size,19_GO:0065007 biological regulation,-2.7,3,3.7,16289,173,311,10,3.2,1,11475|12168|13649|15251|19091|20312|20541|20656|74840|109700,Acta2|Bmpr2|Egfr|Hif1a|Prkg1|Cx3cl1|Slc8a1|Sod2|Manf|Itga1,-1.9,Trophocytes_UP
KEGG Pathway,24,mmu05203,Viral carcinogenesis - Mus musculus (house mouse),,-2.7,2.8,3.7,16289,203,311,11,3.5,1,12266|12443|14964|14972|15018|15040|16195|18035|79221|109711|110557,C3|Ccnd1|H2-D1|H2-K1|H2-Q7|H2-T23|Il6st|Nfkbia|Hdac9|Actn1|H2-Q6,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0010575,positive regulation of vascular endothelial growth factor production,19_GO:0048518 positive regulation of biological process,-2.7,7.5,4.8,16289,28,311,4,1.3,0.64,12266|13078|15251|240725,C3|Cyp1b1|Hif1a|Sulf1,-1.9,Trophocytes_UP
WikiPathways,27,WP3675,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,,-2.7,7.5,4.8,16289,28,311,4,1.3,0.64,16000|16010|16011|29817,Igf1|Igfbp4|Igfbp5|Igfbp7,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,19_GO:0008152 metabolic process,-2.7,7.5,4.8,16289,28,311,4,1.3,0.64,12877|16452|20296|77125,Cpeb1|Jak2|Ccl2|Il33,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0061572,actin filament bundle organization,19_GO:0009987 cellular process,-2.7,4.6,4.2,16289,68,311,6,1.9,0.78,14457|17118|17886|102866|109624|109711,Gas7|Marcks|Myh9|Pls3|Cald1|Actn1,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-2.7,1.9,3.3,16289,621,311,23,7.4,1.5,11426|11820|12168|12266|12505|12977|13649|13690|14451|14600|15251|16000|16010|16011|16196|18795|20315|20720|21923|29817|66102|268396|100040462,Macf1|App|Bmpr2|C3|Cd44|Csf1|Egfr|Eif4g2|Gas1|Ghr|Hif1a|Igf1|Igfbp4|Igfbp5|Il7|Plcb1|Cxcl12|Serpine2|Tnc|Igfbp7|Cxcl16|Sh3pxd2b|Mndal,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:1903018,regulation of glycoprotein metabolic process,19_GO:0008152 metabolic process,-2.7,5.6,4.4,16289,47,311,5,1.6,0.71,16000|16431|18795|24047|77125,Igf1|Itm2a|Plcb1|Ccl19|Il33,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0007528,neuromuscular junction development,19_GO:0009987 cellular process,-2.7,5.6,4.4,16289,47,311,5,1.6,0.71,11820|12826|21923|268566|545156,App|Col4a1|Tnc|Gphn|Kalrn,-1.9,Trophocytes_UP
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.7,3,3.7,16289,175,311,10,3.2,1,12759|12977|14962|16196|17311|20312|20315|51797|77125|192656,Clu|Csf1|Cfb|Il7|Kitl|Cx3cl1|Cxcl12|Ctps1|Il33|Ripk2,-1.9,Trophocytes_UP
