Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Molecular Functions,21,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",,-3.4,6.1,5.1,15189,32,470,6,1.3,0.52,17716|17717|17718|17719|17720|17721,ND1|ND2|ND3|ND4|ND4L|ND5,-1.8,Resident_Mfs
GO Biological Processes,19,GO:0001952,regulation of cell-matrix adhesion,19_GO:0050789 regulation of biological process,-3.4,3.2,4.3,15189,122,470,12,2.6,0.73,11350|12043|14260|14758|15442|17387|18708|18792|20971|23991|74030|76499,Abl1|Bcl2|Fmn1|Gpm6b|Hpse|Mmp14|Pik3r1|Plau|Sdc4|Cib1|Rin2|Clasp2,-1.8,Resident_Mfs
GO Biological Processes,19,GO:0010595,positive regulation of endothelial cell migration,19_GO:0040011 locomotion,-3.4,3.4,4.4,15189,105,470,11,2.3,0.7,11350|11852|12317|14824|15368|15507|18438|19141|23991|70097|74030,Abl1|Rhob|Calr|Grn|Hmox1|Hspb1|P2rx4|Lgmn|Cib1|Sash1|Rin2,-1.8,Resident_Mfs
Reactome Gene Sets,6,R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,,-3.4,4,4.6,15189,73,470,9,1.9,0.63,11350|15516|15519|17909|17918|18708|18807|22325|108100,Abl1|Hsp90ab1|Hsp90aa1|Myo10|Myo5a|Pik3r1|Pld3|Vav2|Baiap2,-1.8,Resident_Mfs
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-3.4,2.1,3.9,15189,363,470,24,5.1,1,11886|11910|14645|14718|14873|16149|16889|17918|18830|19224|19317|21391|22259|54486|66469|67092|68603|68801|70789|104725|105727|208715|216134|231070,Asah1|Atf3|Glul|Got1|Gsto1|Cd74|Lipa|Myo5a|Pltp|Ptgs1|Qki|Tbxas1|Nr1h3|Hpgds|Prxl2b|Gatm|Pmvk|Elovl5|Kynu|Sptssa|Slc38a1|Hmgcs1|Pdxk|Insig1,-1.8,Resident_Mfs
GO Biological Processes,19,GO:1901615,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-3.4,2.1,3.9,15189,363,470,24,5.1,1,11303|11816|11886|12043|12606|13030|13039|14718|15926|16889|17918|18830|53881|54381|56209|56857|67963|68603|71816|72472|104725|208715|216134|231070,Abca1|Apoe|Asah1|Bcl2|Cebpa|Ctsb|Ctsl|Got1|Idh1|Lipa|Myo5a|Pltp|Slc5a3|Cpq|Gde1|Slc37a2|Npc2|Pmvk|Rnf180|Slc16a10|Sptssa|Hmgcs1|Pdxk|Insig1,-1.8,Resident_Mfs
GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-3.4,1.8,3.8,15189,665,470,37,7.9,1.2,11350|11629|12043|12388|12443|12504|12520|12524|12978|13051|13653|15200|15205|15516|15519|16149|16859|16975|18439|18590|18708|20971|21813|21897|23886|23991|52163|67974|70097|72446|76089|78943|93695|211323|230861|232801|329679,Abl1|Aif1|Bcl2|Ctnnd1|Ccnd1|Cd4|Cd81|Cd86|Csf1r|Cx3cr1|Egr1|Hbegf|Hes1|Hsp90ab1|Hsp90aa1|Cd74|Lgals9|Lrp8|P2rx7|Pdgfa|Pik3r1|Sdc4|Tgfbr2|Tlr1|Gdf15|Cib1|Camk1|Ccny|Sash1|Prr5l|Rapgef2|Ern1|Gpnmb|Nrg1|Eif4g3|Lilra5|Fnip2,-1.8,Resident_Mfs
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-3.4,2.6,4.1,15189,197,470,16,3.4,0.84,11350|12043|12504|13039|13653|14998|16149|16190|16658|16889|18782|19156|19260|23882|27060|108723,Abl1|Bcl2|Cd4|Ctsl|Egr1|H2-DMa|Cd74|Il4ra|Mafb|Lipa|Pla2g2d|Psap|Ptpn22|Gadd45g|Tcirg1|Card11,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-3.4,2.2,3.9,15189,321,470,22,4.7,0.97,11350|12043|12504|12524|13039|13653|14998|15205|15510|16149|16190|16410|16658|16889|18439|18782|19156|19260|23882|27060|108723|270152,Abl1|Bcl2|Cd4|Cd86|Ctsl|Egr1|H2-DMa|Hes1|Hspd1|Cd74|Il4ra|Itgav|Mafb|Lipa|P2rx7|Pla2g2d|Psap|Ptpn22|Gadd45g|Tcirg1|Card11|Jaml,-1.7,Resident_Mfs
Reactome Gene Sets,6,R-MMU-1474244,Extracellular matrix organization,,-3.3,2.6,4.1,15189,198,470,16,3.4,0.84,11492|13030|13033|13039|13040|14218|16410|16411|16419|17387|17390|18451|20971|56213|104099|234407,Adam19|Ctsb|Ctsd|Ctsl|Ctss|Sh3pxd2a|Itgav|Itgax|Itgb5|Mmp14|Mmp2|P4ha1|Sdc4|Htra1|Itga9|Colgalt1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0051897,positive regulation of protein kinase B signaling,19_GO:0048518 positive regulation of biological process,-3.3,3.3,4.3,15189,107,470,11,2.3,0.7,13051|15200|15442|15516|15519|18438|18590|23886|26362|74392|211323,Cx3cr1|Hbegf|Hpse|Hsp90ab1|Hsp90aa1|P2rx4|Pdgfa|Gdf15|Axl|Specc1l|Nrg1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-3.3,2.5,4,15189,219,470,17,3.6,0.86,11520|11816|16513|16592|18439|18669|18671|18782|19156|20511|50934|55951|72472|76408|100604|105727|319924,Plin2|Apoe|Kcnj10|Fabp5|P2rx7|Abcb1b|Abcb1a|Pla2g2d|Psap|Slc1a2|Slc7a8|Mpc1|Slc16a10|Abcc3|Lrrc8c|Slc38a1|Apba1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-3.3,2.5,4,15189,219,470,17,3.6,0.86,11303|11350|11816|14744|16410|19157|19159|67168|70497|71085|71704|72729|94190|104418|108058|211323|227801,Abca1|Abl1|Apoe|Gpr65|Itgav|Cyth1|Cyth3|Lpar6|Arhgap17|Arhgap19|Arhgef3|Cdc42se2|Ophn1|Dgkz|Camk2d|Nrg1|Dennd1a,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0045766,positive regulation of angiogenesis,19_GO:0032502 developmental process,-3.3,2.8,4.1,15189,161,470,14,3,0.78,11350|11852|12267|13036|13051|14824|15277|15368|15442|15507|16411|16451|21813|70097,Abl1|Rhob|C3ar1|Ctsh|Cx3cr1|Grn|Hk2|Hmox1|Hpse|Hspb1|Itgax|Jak1|Tgfbr2|Sash1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:1904018,positive regulation of vasculature development,19_GO:0032502 developmental process,-3.3,2.8,4.1,15189,161,470,14,3,0.78,11350|11852|12267|13036|13051|14824|15277|15368|15442|15507|16411|16451|21813|70097,Abl1|Rhob|C3ar1|Ctsh|Cx3cr1|Grn|Hk2|Hmox1|Hpse|Hspb1|Itgax|Jak1|Tgfbr2|Sash1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0042116,macrophage activation,19_GO:0002376 immune system process,-3.3,4.3,4.6,15189,60,470,8,1.7,0.6,11629|12259|12978|13051|14824|16476|21897|59027,Aif1|C1qa|Csf1r|Cx3cr1|Grn|Jun|Tlr1|Nampt,-1.7,Resident_Mfs
KEGG Pathway,24,mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),,-3.3,4.3,4.6,15189,60,470,8,1.7,0.6,14960|14961|14969|14998|14999|16190|16476|17132,H2-Aa|H2-Ab1|H2-Eb1|H2-DMa|H2-DMb1|Il4ra|Jun|Maf,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-3.3,1.9,3.8,15189,481,470,29,6.2,1.1,11350|11740|12043|12504|12520|12524|13039|13653|14961|14962|14998|15205|15510|16149|16190|16410|16658|16889|17289|18439|18708|18782|19156|19260|23882|26362|27060|108723|270152,Abl1|Slc25a5|Bcl2|Cd4|Cd81|Cd86|Ctsl|Egr1|H2-Ab1|Cfb|H2-DMa|Hes1|Hspd1|Cd74|Il4ra|Itgav|Mafb|Lipa|Mertk|P2rx7|Pik3r1|Pla2g2d|Psap|Ptpn22|Gadd45g|Axl|Tcirg1|Card11|Jaml,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-3.3,2.4,4,15189,240,470,18,3.8,0.89,11350|12504|13040|14873|15945|17329|17918|17992|18124|18438|18439|18669|18671|20511|24014|83814|105727|384783,Abl1|Cd4|Ctss|Gsto1|Cxcl10|Cxcl9|Myo5a|Ndufa4|Nr4a3|P2rx4|P2rx7|Abcb1b|Abcb1a|Slc1a2|Rnasel|Nedd4l|Slc38a1|Irs2,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-3.3,2.5,4,15189,220,470,17,3.6,0.86,11520|11816|16513|16592|18439|18669|18671|18782|19156|20511|50934|55951|72472|76408|100604|105727|319924,Plin2|Apoe|Kcnj10|Fabp5|P2rx7|Abcb1b|Abcb1a|Pla2g2d|Psap|Slc1a2|Slc7a8|Mpc1|Slc16a10|Abcc3|Lrrc8c|Slc38a1|Apba1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0007039,protein catabolic process in the vacuole,19_GO:0008152 metabolic process,-3.3,9.9,5.8,15189,13,470,4,0.85,0.42,12751|14824|19156|27060,Tpp1|Grn|Psap|Tcirg1,-1.7,Resident_Mfs
GO Molecular Functions,21,GO:0004559,alpha-mannosidase activity,,-3.3,9.9,5.8,15189,13,470,4,0.85,0.42,17155|17158|17159|230815,Man1a|Man2a1|Man2b1|Man1c1,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0008152 metabolic process,-3.3,2.9,4.1,15189,144,470,13,2.8,0.76,12858|15926|17705|17708|17709|17710|17711|17716|17717|17718|17719|17720|17721,Cox5a|Idh1|ATP6|COX1|COX2|COX3|CYTB|ND1|ND2|ND3|ND4|ND4L|ND5,-1.7,Resident_Mfs
KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-3.3,2.9,4.1,15189,144,470,13,2.8,0.76,12606|12858|14281|16476|17708|17709|17710|17711|17992|18708|22259|78943|384783,Cebpa|Cox5a|Fos|Jun|COX1|COX2|COX3|CYTB|Ndufa4|Pik3r1|Nr1h3|Ern1|Irs2,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0071830,triglyceride-rich lipoprotein particle clearance,19_GO:0032501 multicellular organismal process,-3.3,16,6.6,15189,6,470,3,0.64,0.37,11813|11816|16889,Apoc2|Apoe|Lipa,-1.7,Resident_Mfs
GO Molecular Functions,21,GO:0090554,phosphatidylcholine floppase activity,,-3.3,16,6.6,15189,6,470,3,0.64,0.37,11303|18669|18671,Abca1|Abcb1b|Abcb1a,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0032489,regulation of Cdc42 protein signal transduction,19_GO:0050896 response to stimulus,-3.3,16,6.6,15189,6,470,3,0.64,0.37,11303|11350|11816,Abca1|Abl1|Apoe,-1.7,Resident_Mfs
GO Biological Processes,19,GO:1905521,regulation of macrophage migration,19_GO:0040011 locomotion,-3.3,4.8,4.7,15189,47,470,7,1.5,0.56,12267|12520|12978|13051|14747|17387|18438,C3ar1|Cd81|Csf1r|Cx3cr1|Cmklr1|Mmp14|P2rx4,-1.7,Resident_Mfs
Reactome Gene Sets,6,R-MMU-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,,-3.3,4.8,4.7,15189,47,470,7,1.5,0.56,15481|15502|15511|15516|15519|81489|193740,Hspa8|Dnaja1|Hspa1b|Hsp90ab1|Hsp90aa1|Dnajb1|Hspa1a,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-3.3,1.8,3.7,15189,603,470,34,7.2,1.2,11350|11747|11852|11910|11938|12399|13032|13033|13036|13039|13040|13653|14824|14827|15368|15502|15510|16476|16974|17390|18124|18439|18611|21664|23882|52521|56213|57748|64138|64294|67603|76089|80707|108058,Abl1|Anxa5|Rhob|Atf3|Atp2a2|Runx3|Ctsc|Ctsd|Ctsh|Ctsl|Ctss|Egr1|Grn|Pdia3|Hmox1|Dnaja1|Hspd1|Jun|Lrp6|Mmp2|Nr4a3|P2rx7|Pea15a|Phlda1|Gadd45g|Zfp622|Htra1|Jmy|Ctsz|Itm2c|Dusp6|Rapgef2|Wwox|Camk2d,-1.7,Resident_Mfs
GO Molecular Functions,21,GO:0005178,integrin binding,,-3.2,2.9,4.1,15189,145,470,13,2.8,0.76,12317|12520|13518|16410|16411|16419|17387|22329|93695|104099|108101|211323|270152,Calr|Cd81|Dst|Itgav|Itgax|Itgb5|Mmp14|Vcam1|Gpnmb|Itga9|Fermt3|Nrg1|Jaml,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0032368,regulation of lipid transport,19_GO:0051179 localization,-3.2,3.1,4.2,15189,127,470,12,2.6,0.73,11303|11813|11816|11980|14792|16410|18439|18830|22259|67484|211323|384783,Abca1|Apoc2|Apoe|Atp8a1|Lpcat3|Itgav|P2rx7|Pltp|Nr1h3|Eepd1|Nrg1|Irs2,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0090026,positive regulation of monocyte chemotaxis,19_GO:0040011 locomotion,-3.2,7,5.2,15189,23,470,5,1.1,0.47,11629|13051|15945|19141|27226,Aif1|Cx3cr1|Cxcl10|Lgmn|Pla2g7,-1.7,Resident_Mfs
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.2,1.9,3.7,15189,557,470,32,6.8,1.2,11350|11816|12443|12504|12524|12978|13653|15200|15502|15507|15516|15519|16706|16974|16975|18439|18590|19260|19735|20541|20971|21897|23882|23991|52163|67974|70097|76089|78943|211323|232801|100037258,Abl1|Apoe|Ccnd1|Cd4|Cd86|Csf1r|Egr1|Hbegf|Dnaja1|Hspb1|Hsp90ab1|Hsp90aa1|Ksr1|Lrp6|Lrp8|P2rx7|Pdgfa|Ptpn22|Rgs2|Slc8a1|Sdc4|Tlr1|Gadd45g|Cib1|Camk1|Ccny|Sash1|Rapgef2|Ern1|Nrg1|Lilra5|Dnajc3,-1.7,Resident_Mfs
GO Molecular Functions,21,GO:0038024,cargo receptor activity,,-3.2,3.8,4.4,15189,77,470,9,1.9,0.63,11303|12492|16974|16975|17533|19039|20288|66102|192187,Abca1|Scarb2|Lrp6|Lrp8|Mrc1|Lgals3bp|Msr1|Cxcl16|Stab1,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-3.2,2.2,3.8,15189,329,470,22,4.7,0.97,11350|12443|12504|12524|12978|13653|15200|15516|15519|16975|18439|18590|20971|21897|23991|52163|67974|70097|76089|78943|211323|232801,Abl1|Ccnd1|Cd4|Cd86|Csf1r|Egr1|Hbegf|Hsp90ab1|Hsp90aa1|Lrp8|P2rx7|Pdgfa|Sdc4|Tlr1|Cib1|Camk1|Ccny|Sash1|Rapgef2|Ern1|Nrg1|Lilra5,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-3.2,1.9,3.7,15189,511,470,30,6.4,1.1,11816|11852|13653|14645|14674|15200|15205|15368|15442|15531|16410|16476|16889|17130|17131|17390|18590|18792|19317|20732|21813|22325|23991|67784|71602|72461|76089|83921|226844|672511,Apoe|Rhob|Egr1|Glul|Gna13|Hbegf|Hes1|Hmox1|Hpse|Ndst1|Itgav|Jun|Lipa|Smad6|Smad7|Mmp2|Pdgfa|Plau|Qki|Spint1|Tgfbr2|Vav2|Cib1|Plxnd1|Myo1e|Prcp|Rapgef2|Cemip2|Flvcr1|Rnf213,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0034341,response to type II interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.2,3,4.1,15189,128,470,12,2.6,0.73,14960|14961|14969|16149|16451|17533|19261|66102|70789|76074|229900|286940,H2-Aa|H2-Ab1|H2-Eb1|Cd74|Jak1|Mrc1|Sirpa|Cxcl16|Kynu|Gbp8|Gbp7|Flnb,-1.6,Resident_Mfs
KEGG Pathway,24,mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),,-3.2,4.7,4.6,15189,48,470,7,1.5,0.56,12524|14960|14961|14969|14998|14999|15510,Cd86|H2-Aa|H2-Ab1|H2-Eb1|H2-DMa|H2-DMb1|Hspd1,-1.6,Resident_Mfs
Reactome Gene Sets,6,R-MMU-166658,Complement cascade,,-3.2,5.5,4.8,15189,35,470,6,1.3,0.52,12259|12260|12262|12267|12520|18636,C1qa|C1qb|C1qc|C3ar1|Cd81|Cfp,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-3.2,1.9,3.7,15189,489,470,29,6.2,1.1,11816|12043|12399|12504|12978|13051|14281|14960|14998|15205|15519|16149|16190|16476|16859|16975|17131|17158|17387|19317|20393|20732|21813|26362|67784|75766|108100|211323|217715,Apoe|Bcl2|Runx3|Cd4|Csf1r|Cx3cr1|Fos|H2-Aa|H2-DMa|Hes1|Hsp90aa1|Cd74|Il4ra|Jun|Lgals9|Lrp8|Smad7|Man2a1|Mmp14|Qki|Sgk1|Spint1|Tgfbr2|Axl|Plxnd1|Dcstamp|Baiap2|Nrg1|Eif2b2,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0008152 metabolic process,-3.2,3.2,4.2,15189,111,470,11,2.3,0.7,11637|15481|16889|17705|17716|17717|17718|17719|17720|17721|80752,Ak2|Hspa8|Lipa|ATP6|ND1|ND2|ND3|ND4|ND4L|ND5|Fam20c,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0070665,positive regulation of leukocyte proliferation,19_GO:0048518 positive regulation of biological process,-3.2,2.7,4,15189,166,470,14,3,0.78,11629|12043|12504|12520|12524|12978|14999|15205|16149|19260|21813|22329|108723|384783,Aif1|Bcl2|Cd4|Cd81|Cd86|Csf1r|H2-DMb1|Hes1|Cd74|Ptpn22|Tgfbr2|Vcam1|Card11|Irs2,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-3.2,2.4,3.9,15189,246,470,18,3.8,0.89,11350|12043|12267|12524|13036|14747|15510|18124|19260|21897|22031|23880|27028|54445|76438|94185|217715|384059,Abl1|Bcl2|C3ar1|Cd86|Ctsh|Cmklr1|Hspd1|Nr4a3|Ptpn22|Tlr1|Traf3|Fyb|Ermap|Unc93b1|Rftn1|Tnfrsf21|Eif2b2|Tlr12,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0010656,negative regulation of muscle cell apoptotic process,19_GO:0048519 negative regulation of biological process,-3.2,4.1,4.4,15189,63,470,8,1.7,0.6,12043|15368|16974|18124|18708|19317|29810|211323,Bcl2|Hmox1|Lrp6|Nr4a3|Pik3r1|Qki|Bag3|Nrg1,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0007204,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-3.2,2.7,4,15189,167,470,14,3,0.78,11350|12043|12267|12504|14674|14744|14747|16410|16974|18438|18439|20541|67168|269604,Abl1|Bcl2|C3ar1|Cd4|Gna13|Gpr65|Cmklr1|Itgav|Lrp6|P2rx4|P2rx7|Slc8a1|Lpar6|Gpr157,-1.6,Resident_Mfs
GO Biological Processes,19,GO:1902106,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.2,3.2,4.1,15189,112,470,11,2.3,0.7,12262|12399|15507|16149|16190|16658|17131|18708|65963|66058|234515,C1qc|Runx3|Hspb1|Cd74|Il4ra|Mafb|Smad7|Pik3r1|Tmem176b|Tmem176a|Inpp4b,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0006986,response to unfolded protein,19_GO:0050896 response to stimulus,-3.2,3.4,4.2,15189,95,470,10,2.1,0.67,11910|12443|15505|15507|15510|15519|29810|64209|78943|100037258,Atf3|Ccnd1|Hsph1|Hspb1|Hspd1|Hsp90aa1|Bag3|Herpud1|Ern1|Dnajc3,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-3.2,1.9,3.6,15189,539,470,31,6.6,1.1,11816|11852|13653|14645|14674|15200|15205|15368|15442|15531|16410|16476|16889|17130|17131|17390|18590|18792|19317|20732|21813|22325|22682|23991|67784|71602|72461|76089|83921|226844|672511,Apoe|Rhob|Egr1|Glul|Gna13|Hbegf|Hes1|Hmox1|Hpse|Ndst1|Itgav|Jun|Lipa|Smad6|Smad7|Mmp2|Pdgfa|Plau|Qki|Spint1|Tgfbr2|Vav2|Zfand5|Cib1|Plxnd1|Myo1e|Prcp|Rapgef2|Cemip2|Flvcr1|Rnf213,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0035627,ceramide transport,19_GO:0051179 localization,-3.2,9.2,5.5,15189,14,470,4,0.85,0.42,18669|18671|18830|19156,Abcb1b|Abcb1a|Pltp|Psap,-1.6,Resident_Mfs
GO Molecular Functions,21,GO:0015923,mannosidase activity,,-3.2,9.2,5.5,15189,14,470,4,0.85,0.42,17155|17158|17159|230815,Man1a|Man2a1|Man2b1|Man1c1,-1.6,Resident_Mfs
GO Molecular Functions,21,GO:0046624,sphingolipid transporter activity,,-3.2,9.2,5.5,15189,14,470,4,0.85,0.42,11303|18669|18671|18830,Abca1|Abcb1b|Abcb1a|Pltp,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0001816,cytokine production,19_GO:0032501 multicellular organismal process,-3.1,2.6,3.9,15189,187,470,15,3.2,0.81,11350|11433|12399|12504|14042|15510|16410|16889|17132|18439|18708|23882|26362|27060|108723,Abl1|Acp5|Runx3|Cd4|Ext1|Hspd1|Itgav|Lipa|Maf|P2rx7|Pik3r1|Gadd45g|Axl|Tcirg1|Card11,-1.6,Resident_Mfs
WikiPathways,27,WP113,TGF-beta signaling pathway,,-3.1,4.6,4.5,15189,49,470,7,1.5,0.56,12399|14281|16451|16476|17130|17131|21813,Runx3|Fos|Jak1|Jun|Smad6|Smad7|Tgfbr2,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-3.1,2.3,3.8,15189,269,470,19,4,0.91,11747|11810|12043|12606|14281|14282|15368|16476|16513|17711|17748|18438|18439|19141|22782|27060|28240|67092|74096,Anxa5|Apobec1|Bcl2|Cebpa|Fos|Fosb|Hmox1|Jun|Kcnj10|CYTB|Mt1|P2rx4|P2rx7|Lgmn|Slc30a1|Tcirg1|Trpm2|Gatm|Hvcn1,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0002690,positive regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-3.1,3.4,4.2,15189,96,470,10,2.1,0.67,11629|12267|12317|12978|13051|14747|15945|16149|19141|27226,Aif1|C3ar1|Calr|Csf1r|Cx3cr1|Cmklr1|Cxcl10|Cd74|Lgmn|Pla2g7,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0014911,positive regulation of smooth muscle cell migration,19_GO:0040011 locomotion,-3.1,4,4.4,15189,64,470,8,1.7,0.6,11629|12043|13653|17918|18124|18792|108058|214968,Aif1|Bcl2|Egr1|Myo5a|Nr4a3|Plau|Camk2d|Sema6d,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0046578,regulation of Ras protein signal transduction,19_GO:0050896 response to stimulus,-3.1,2.6,3.9,15189,189,470,15,3.2,0.81,11303|11350|11816|14744|19157|19159|67168|70497|71704|72729|94190|104418|108058|211323|227801,Abca1|Abl1|Apoe|Gpr65|Cyth1|Cyth3|Lpar6|Arhgap17|Arhgef3|Cdc42se2|Ophn1|Dgkz|Camk2d|Nrg1|Dennd1a,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0019915,lipid storage,19_GO:0051179 localization,-3.1,4.5,4.5,15189,50,470,7,1.5,0.56,11520|11816|15211|16889|67963|268903|672511,Plin2|Apoe|Hexa|Lipa|Npc2|Nrip1|Rnf213,-1.6,Resident_Mfs
GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-3.1,1.8,3.6,15189,545,470,31,6.6,1.1,11350|12978|13653|14042|14281|15200|15205|15211|15507|15531|16419|16451|16476|17130|17131|17289|18124|18590|18708|21813|22682|23886|26362|71602|72043|76089|76499|211323|320024|320706|384783,Abl1|Csf1r|Egr1|Ext1|Fos|Hbegf|Hes1|Hexa|Hspb1|Ndst1|Itgb5|Jak1|Jun|Smad6|Smad7|Mertk|Nr4a3|Pdgfa|Pik3r1|Tgfbr2|Zfand5|Gdf15|Axl|Myo1e|Sulf2|Rapgef2|Clasp2|Nrg1|Nceh1|Soga1|Irs2,-1.5,Resident_Mfs
GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0032502 developmental process,-3.1,2.2,3.7,15189,294,470,20,4.3,0.93,11740|12504|12520|12606|12978|14218|14281|16476|16889|17132|17342|18708|21813|23991|27060|75766|76044|80752|217864|226844,Slc25a5|Cd4|Cd81|Cebpa|Csf1r|Sh3pxd2a|Fos|Jun|Lipa|Maf|Mitf|Pik3r1|Tgfbr2|Cib1|Tcirg1|Dcstamp|Ncapg2|Fam20c|Rcor1|Flvcr1,-1.5,Resident_Mfs
Reactome Gene Sets,6,R-MMU-168898,Toll-like Receptor Cascades,,-3.1,2.9,4,15189,133,470,12,2.6,0.73,13030|13039|13040|14281|16476|17084|19141|21897|22027|22031|54445|67603,Ctsb|Ctsl|Ctss|Fos|Jun|Ly86|Lgmn|Tlr1|Hsp90b1|Traf3|Unc93b1|Dusp6,-1.5,Resident_Mfs
GO Molecular Functions,21,GO:0004180,carboxypeptidase activity,,-3.1,5.2,4.6,15189,37,470,6,1.3,0.52,13039|19025|54381|64138|66054|72461,Ctsl|Ctsa|Cpq|Ctsz|Cndp2|Prcp,-1.5,Resident_Mfs
GO Biological Processes,19,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,19_GO:0032502 developmental process,-3.1,6.5,4.9,15189,25,470,5,1.1,0.47,16190|17329|23886|52163|75766,Il4ra|Cxcl9|Gdf15|Camk1|Dcstamp,-1.5,Resident_Mfs
GO Biological Processes,19,GO:0033344,cholesterol efflux,19_GO:0051179 localization,-3.1,6.5,4.9,15189,25,470,5,1.1,0.47,11303|11813|11816|16889|67963,Abca1|Apoc2|Apoe|Lipa|Npc2,-1.5,Resident_Mfs
GO Molecular Functions,21,GO:1990782,protein tyrosine kinase binding,,-3,3.1,4,15189,116,470,11,2.3,0.7,11747|12388|12504|15519|16411|18708|19260|19261|76499|211323|384783,Anxa5|Ctnnd1|Cd4|Hsp90aa1|Itgax|Pik3r1|Ptpn22|Sirpa|Clasp2|Nrg1|Irs2,-1.5,Resident_Mfs
GO Molecular Functions,21,GO:0140328,floppase activity,,-3,14,6.1,15189,7,470,3,0.64,0.37,11303|18669|18671,Abca1|Abcb1b|Abcb1a,-1.5,Resident_Mfs
GO Biological Processes,19,GO:1990962,xenobiotic transport across blood-brain barrier,19_GO:0051179 localization,-3,14,6.1,15189,7,470,3,0.64,0.37,18669|18671|27405,Abcb1b|Abcb1a|Abcg3,-1.5,Resident_Mfs
